-LSB- 3:1 7:1 87:1 501:1 845:1 848:1
patient 24:1 67:1 125:1 172:1 3153:1 7667:1
beyond 25:1 123:1 725:1 728:1 3154:1 7665:1
what 68:1 124:1 650:1 723:1 726:1 7666:1
this 26:1 66:1 86:1 648:1 724:1 727:1
virus 24:1 67:1 84:1 649:1 1007:1 1010:1
would 25:1 85:1 611:1 734:1 1005:1 1008:1
be 152:1 609:1 732:1 1006:1 1009:1 5471:1
able 113:1 116:1 150:1 610:1 733:1 5469:1
to 111:1 114:1 151:1 611:1 3356:1 5470:1
do 112:1 115:1 572:1 609:1 3354:1 15530:1
normally 62:1 570:1 610:1 3355:1 15528:1
. 4:1 8:1 60:1 571:1 15529:1
Dr 3:1 7:1 11:1 15:1 17:1 1428:1 9815:1
David 10:1 11:1 15:1 16:1 17:1 1429:1 9813:1
Heymann 2:1 11:1 15:1 16:1 32:1 9814:1
: 9:1 10:1 16:1 30:1 611:1
Let 2:1 11:1 31:1 609:1 848:1 11756:1
me 9:1 572:1 610:1 846:1 4340:1 11754:1
just 570:1 671:1 847:1 4338:1 11755:1 11903:1
add 113:1 116:1 571:1 669:1 4339:1 11901:1
to 68:1 111:1 114:1 515:1 670:1 11902:1
that 32:1 66:1 112:1 115:1 513:1
: 30:1 67:1 514:1 1361:1 1364:1
there 31:1 1010:1 1359:1 1362:1 2483:1
could 611:1 734:1 1008:1 1360:1 1363:1 2481:1
be 68:1 287:1 609:1 732:1 1009:1 2482:1
a 10:1 66:1 152:1 285:1 610:1 733:1
fourth 2:1 26:1 67:1 150:1 286:1 11501:1
hypothesis 9:1 24:1 62:1 151:1 11499:1
. 4:1 8:1 25:1 60:1 11500:1
It 3:1 7:1 11:1 83:1 479:1 846:1 3714:1
is 81:1 152:1 477:1 847:1 2687:1 3715:1
possible 82:1 125:1 150:1 478:1 515:1 2685:1
that 68:1 123:1 151:1 513:1 2686:1 6656:1
both 66:1 124:1 514:1 671:1 1052:1 6654:1
are 67:1 152:1 669:1 1050:1 6655:1 8516:1
common 104:1 150:1 670:1 1051:1 1247:1 8514:1
viruses 32:1 102:1 151:1 1245:1 8515:1
: 30:1 50:1 103:1 1246:1 2609:1
one 31:1 48:1 140:1 2216:1 2607:1
found 49:1 125:1 138:1 236:1 2214:1 2608:1
in 123:1 139:1 234:1 413:1 2215:1 4400:1
all 68:1 124:1 173:1 235:1 411:1 4398:1
the 66:1 104:1 171:1 412:1 545:1 4399:1
patients 44:1 67:1 102:1 172:1 543:1
, 42:1 103:1 544:1 572:1 2897:1
even 43:1 125:1 570:1 2895:1 12581:1
though 123:1 571:1 848:1 863:1 2896:1 12579:1
it 83:1 124:1 758:1 846:1 861:1 12580:1
's 81:1 572:1 756:1 847:1 862:1 1097:1
not 74:1 82:1 570:1 757:1 1095:1 2144:1
causing 26:1 72:1 571:1 743:1 1096:1 2142:1
disease 24:1 44:1 73:1 741:1 2143:1
, 25:1 42:1 131:1 134:1 742:1
and 43:1 68:1 129:1 132:1 173:1
the 66:1 130:1 133:1 149:1 152:1 171:1
other 67:1 147:1 150:1 172:1 1010:1 1355:1
will 148:1 151:1 611:1 734:1 1008:1 1353:1
be 68:1 173:1 609:1 732:1 1009:1 1354:1
the 10:1 66:1 152:1 171:1 610:1 733:1
disease-causing 2:1 26:1 67:1 150:1 172:1 9770:1
agent 9:1 24:1 44:1 151:1 9768:1
, 25:1 42:1 125:1 1328:1 9769:1
so 43:1 123:1 848:1 1326:1 3566:1
they 124:1 846:1 1010:1 1327:1 2483:1 3564:1
could 134:1 847:1 1008:1 2481:1 3565:1 6656:1
both 132:1 611:1 734:1 1009:1 2482:1 6654:1
be 133:1 140:1 609:1 732:1 2216:1 6655:1
found 134:1 138:1 610:1 733:1 2072:1 2214:1
but 132:1 139:1 572:1 1097:1 2070:1 2215:1
not 133:1 570:1 611:1 734:1 1095:1 2071:1
be 140:1 571:1 609:1 732:1 1096:1 2876:1
related 125:1 138:1 236:1 610:1 733:1 2874:1
in 68:1 123:1 139:1 234:1 2027:1 2875:1
any 26:1 66:1 124:1 235:1 2025:1 5372:1
way 24:1 44:1 67:1 2026:1 5370:1
, 25:1 42:1 572:1 4340:1 5371:1
just 43:1 570:1 572:1 1361:1 4338:1
there 125:1 143:1 570:1 571:1 1359:1 4339:1
by 26:1 123:1 141:1 571:1 1360:1 21581:1
chance 24:1 62:1 124:1 142:1 21579:1
. 4:1 8:1 25:1 60:1 21580:1
So 3:1 7:1 11:1 123:1 848:1 863:1 5274:1
it 83:1 124:1 758:1 846:1 861:1 5275:1
's 68:1 81:1 287:1 756:1 847:1 862:1
a 66:1 82:1 285:1 572:1 757:1 899:1
very 10:1 67:1 152:1 286:1 570:1 897:1
complicated 2:1 26:1 150:1 571:1 898:1 5660:1
issue 9:1 24:1 151:1 515:1 824:1 5658:1
that 25:1 83:1 513:1 758:1 822:1 5659:1
's 74:1 81:1 514:1 756:1 823:1 1367:1
being 72:1 82:1 140:1 757:1 1365:1 21254:1
sorted 73:1 138:1 1366:1 2393:1 2396:1 21252:1
out 62:1 139:1 2391:1 2394:1 21253:1
. 4:1 8:1 60:1 2392:1 2395:1
In 3:1 7:1 11:1 17:1 123:1 1182:1 4607:1
China 11:1 15:1 44:1 124:1 1183:1 4605:1
, 16:1 42:1 83:1 479:1 4606:1
is 43:1 68:1 81:1 173:1 477:1
the 26:1 66:1 82:1 171:1 478:1 2675:1
team 24:1 67:1 125:1 172:1 236:1 2673:1
in 10:1 17:1 25:1 123:1 234:1 2674:1
Beijing 2:1 11:1 15:1 74:1 124:1 235:1 5012:1
getting 9:1 16:1 72:1 152:1 4067:1 5010:1
new 73:1 104:1 150:1 563:1 4065:1 5011:1
figures 102:1 125:1 151:1 561:1 770:1 4066:1
on 103:1 123:1 562:1 768:1 1046:1 5390:1
how 124:1 152:1 769:1 1044:1 2441:1 5388:1
many 104:1 150:1 191:1 1045:1 2439:1 5389:1
cases 102:1 151:1 189:1 848:1 896:1 2440:1
we 103:1 190:1 668:1 671:1 846:1 894:1
have 125:1 236:1 666:1 669:1 847:1 895:1
in 17:1 123:1 234:1 667:1 670:1 4607:1
China 11:1 15:1 62:1 124:1 235:1 950:1 4605:1
? 4:1 8:1 16:1 60:1 948:1 4606:1
Also 3:1 7:1 11:1 44:1 570:1 3459:1
, 42:1 571:1 1010:1 1082:1 3460:1
can 43:1 848:1 1008:1 1080:1 3566:1
they 611:1 846:1 989:1 1009:1 1081:1 3564:1
go 113:1 116:1 609:1 847:1 987:1 3565:1
to 17:1 111:1 114:1 610:1 988:1 4610:1
Guangdong 11:1 15:1 112:1 115:1 134:1 197:1 4608:1
or 16:1 132:1 195:1 1010:1 1355:1 4609:1
will 133:1 196:1 848:1 1008:1 1353:1 3566:1
they 572:1 846:1 1009:1 1354:1 3564:1 4340:1
just 570:1 671:1 847:1 3565:1 4338:1 15410:1
remain 125:1 236:1 571:1 669:1 4339:1 15408:1
in 10:1 17:1 123:1 234:1 670:1 15409:1
Beijing 2:1 10:1 11:1 15:1 74:1 124:1 235:1
doing 2:1 9:1 16:1 68:1 72:1 515:1
that 9:1 26:1 66:1 73:1 513:1 12164:1
kind 24:1 67:1 125:1 161:1 514:1 12162:1
of 25:1 26:1 123:1 159:1 1349:1 12163:1
laboratory 24:1 26:1 124:1 160:1 1347:1 5741:1
service 24:1 25:1 62:1 950:1 1348:1 5739:1
? 4:1 8:1 25:1 60:1 948:1 5740:1
A. 3:1 7:1 11:1 17:1 24:1 1430:1 2151:1
Dr 11:1 15:1 17:1 25:1 1428:1 2152:1 9815:1
David 10:1 11:1 15:1 16:1 17:1 1429:1 9813:1
Heymann 2:1 11:1 15:1 16:1 32:1 9814:1
: 9:1 10:1 16:1 26:1 30:1
Yesterday 2:1 11:1 24:1 31:1 68:1 173:1
the 9:1 25:1 26:1 66:1 171:1 2675:1
team 24:1 67:1 125:1 172:1 236:1 2673:1
in 17:1 25:1 123:1 234:1 2674:1 4607:1
China 11:1 15:1 110:1 124:1 235:1 1610:1 4605:1
had 16:1 68:1 108:1 287:1 1608:1 4606:1
a 26:1 66:1 109:1 285:1 1609:1 8576:1
question 24:1 67:1 125:1 206:1 286:1 8574:1
from 25:1 68:1 123:1 173:1 204:1 8575:1
the 26:1 66:1 124:1 171:1 205:1 11117:1
Government 11:1 24:1 44:1 67:1 172:1 11115:1
, 25:1 42:1 131:1 134:1 11116:1
and 43:1 68:1 129:1 132:1 515:1
that 66:1 110:1 130:1 133:1 275:1 513:1
was 67:1 108:1 273:1 514:1 842:1
`` 109:1 274:1 840:1 1046:1 16016:1
why 83:1 479:1 841:1 1044:1 16014:1
is 81:1 477:1 728:1 1045:1 4694:1 16015:1
WHO 11:1 82:1 478:1 572:1 726:1 1097:1 4692:1
not 10:1 74:1 570:1 727:1 1095:1 4693:1
putting 2:1 72:1 571:1 770:1 1096:1 2396:1
on 9:1 73:1 768:1 914:1 1823:1 2394:1
its 26:1 769:1 912:1 1821:1 2395:1 12284:1
web 24:1 26:1 913:1 1822:1 10451:1 12282:1
site 24:1 25:1 68:1 173:1 10449:1 12283:1
the 10:1 25:1 50:1 66:1 171:1 10450:1
305 2:1 48:1 67:1 104:1 172:1 191:1
cases 9:1 49:1 102:1 125:1 189:1 515:1
that 103:1 123:1 190:1 513:1 848:1 896:1
we 107:1 110:1 124:1 514:1 846:1 894:1
reported 62:1 105:1 108:1 847:1 895:1 950:1
? 60:1 106:1 109:1 875:1 948:1
'' 4:1 8:1 61:1 873:1 949:1
The 3:1 7:1 11:1 26:1 63:1 66:1 16037:1
answer 24:1 64:1 67:1 110:1 275:1 16035:1
was 25:1 108:1 125:1 273:1 3122:1 16036:1
because 109:1 123:1 274:1 848:1 896:1 3120:1
we 124:1 572:1 846:1 894:1 3121:1 4664:1
only 110:1 570:1 847:1 895:1 4662:1 7589:1
started 74:1 108:1 571:1 4663:1 6293:1 7587:1
recording 72:1 104:1 109:1 191:1 6291:1 7588:1
cases 73:1 102:1 125:1 189:1 206:1 6292:1
from 50:1 103:1 123:1 190:1 204:1 224:1
1 17:1 48:1 124:1 205:1 222:1 7691:1
Feb 11:1 15:1 49:1 50:1 223:1 1334:1 7689:1
2003 16:1 44:1 48:1 1332:1 7690:1
, 42:1 49:1 131:1 134:1 1333:1
and 43:1 129:1 132:1 848:1 896:1
we 130:1 133:1 671:1 846:1 894:1 3356:1
do 572:1 669:1 847:1 851:1 895:1 3354:1
n't 570:1 611:1 670:1 849:1 3355:1 4457:1
know 571:1 609:1 850:1 1046:1 4455:1 5390:1
how 152:1 610:1 1044:1 2441:1 4456:1 5388:1
many 104:1 150:1 191:1 1045:1 2439:1 5389:1
cases 17:1 102:1 151:1 189:1 2440:1 4607:1
China 11:1 15:1 103:1 110:1 190:1 1610:1 4605:1
had 16:1 108:1 125:1 206:1 1608:1 4606:1
from 50:1 109:1 123:1 204:1 224:1 1609:1
1 17:1 48:1 124:1 205:1 222:1 7691:1
Feb 11:1 15:1 49:1 50:1 223:1 1334:1 7689:1
2003 16:1 48:1 125:1 770:1 1332:1 7690:1
on 49:1 62:1 123:1 768:1 1333:1
. 4:1 8:1 60:1 124:1 769:1
That 3:1 7:1 11:1 66:1 110:1 1109:1 7065:1
made 67:1 68:1 108:1 173:1 1107:1 7066:1
the 66:1 109:1 152:1 171:1 1108:1 4568:1
Chinese 11:1 67:1 150:1 172:1 671:1 4566:1 13418:1
believe 125:1 151:1 515:1 669:1 4567:1 13416:1
that 123:1 513:1 670:1 848:1 3566:1 13417:1
they 110:1 124:1 514:1 846:1 3564:1 5645:1
needed 108:1 113:1 116:1 847:1 3565:1 5643:1
to 109:1 111:1 114:1 611:1 989:1 5644:1
go 112:1 115:1 572:1 609:1 987:1 5282:1
back 131:1 134:1 570:1 610:1 988:1 5280:1
and 129:1 132:1 571:1 611:1 5281:1 12152:1
look 125:1 130:1 133:1 485:1 609:1 12150:1
at 123:1 483:1 610:1 914:1 977:1 12151:1
their 101:1 104:1 124:1 484:1 912:1 975:1
data 44:1 99:1 102:1 913:1 976:1
, 42:1 100:1 103:1 131:1 134:1
and 43:1 129:1 132:1 848:1 3566:1
they 130:1 133:1 671:1 846:1 3564:1 10466:1
've 10:1 140:1 669:1 847:1 3565:1 10464:1
promised 2:1 138:1 670:1 848:1 9836:1 10465:1
us 9:1 139:1 846:1 848:1 3566:1 9834:1
they 846:1 847:1 1007:1 1010:1 3564:1 9835:1
would 611:1 847:1 1005:1 1008:1 3356:1 3565:1
do 68:1 515:1 609:1 1006:1 1009:1 3354:1
that 66:1 131:1 134:1 513:1 610:1 3355:1
and 67:1 129:1 132:1 514:1 611:1 11813:1
give 130:1 133:1 609:1 848:1 9836:1 11811:1
us 491:1 610:1 846:1 1058:1 9834:1 11812:1
more 26:1 470:1 489:1 847:1 1056:1 9835:1
information 24:1 62:1 468:1 490:1 1057:1
. 4:1 8:1 25:1 60:1 469:1
Today 3:1 7:1 11:1 24:1 515:1 824:1 2424:1
that 25:1 26:1 470:1 513:1 822:1 2425:1
information 24:1 83:1 293:1 468:1 514:1 823:1
has 25:1 81:1 291:1 469:1 572:1 1097:1
not 82:1 292:1 570:1 611:1 1095:1 3593:1
come 571:1 609:1 1096:1 2393:1 2396:1 3591:1
out 572:1 610:1 857:1 2391:1 2394:1 3592:1
yet 62:1 570:1 855:1 2392:1 2395:1
. 4:1 8:1 60:1 571:1 856:1
Our 3:1 7:1 11:1 26:1 912:1 2675:1 4371:1
team 24:1 83:1 293:1 913:1 2673:1 4372:1
has 25:1 81:1 140:1 291:1 2674:1 6176:1
met 82:1 125:1 138:1 292:1 398:1 6174:1
with 104:1 123:1 139:1 396:1 1592:1 6175:1
officials 102:1 124:1 125:1 206:1 397:1 1590:1
from 17:1 103:1 123:1 204:1 1591:1 4610:1
Guangdong 11:1 15:1 124:1 131:1 134:1 205:1 4608:1
and 16:1 125:1 129:1 132:1 206:1 4609:1
from 10:1 17:1 123:1 130:1 133:1 204:1
Beijing 2:1 11:1 15:1 124:1 134:1 205:1 2072:1
but 9:1 16:1 68:1 132:1 173:1 2070:1
the 26:1 66:1 133:1 171:1 470:1 2071:1
information 24:1 67:1 83:1 172:1 468:1 479:1
is 25:1 81:1 469:1 477:1 572:1 1097:1
not 82:1 478:1 570:1 572:1 857:1 1095:1
yet 152:1 482:1 570:1 571:1 855:1 1096:1
available 44:1 150:1 480:1 571:1 856:1
, 42:1 134:1 151:1 481:1 2072:1
but 43:1 132:1 848:1 896:1 2070:1
we 133:1 668:1 671:1 846:1 894:1 2071:1
have 26:1 666:1 669:1 847:1 895:1 12434:1
reason 24:1 113:1 116:1 667:1 670:1 12432:1
to 25:1 111:1 114:1 611:1 12433:1 13418:1
believe 112:1 115:1 125:1 515:1 609:1 13416:1
that 123:1 513:1 610:1 848:1 863:1 13417:1
it 124:1 514:1 846:1 861:1 1010:1 1355:1
will 611:1 734:1 847:1 862:1 1008:1 1353:1
be 140:1 609:1 732:1 1009:1 1109:1 1354:1
made 138:1 152:1 482:1 610:1 733:1 1107:1
available 131:1 134:1 139:1 150:1 480:1 1108:1
and 125:1 129:1 132:1 151:1 481:1 515:1
that 123:1 130:1 133:1 513:1 1361:1 1364:1
there 83:1 124:1 479:1 514:1 1359:1 1362:1
is 81:1 477:1 572:1 899:1 1360:1 1363:1
very 82:1 152:1 478:1 570:1 897:1 5243:1
much 26:1 150:1 571:1 898:1 5241:1 6680:1
interest 24:1 125:1 151:1 236:1 5242:1 6678:1
in 10:1 17:1 25:1 123:1 234:1 6679:1
Beijing 2:1 11:1 15:1 124:1 125:1 143:1 235:1
by 9:1 16:1 68:1 123:1 141:1 173:1
the 66:1 124:1 142:1 152:1 171:1 11741:1
international 26:1 67:1 150:1 172:1 11120:1 11739:1
press 24:1 125:1 151:1 770:1 11118:1 11740:1
on 25:1 68:1 123:1 323:1 768:1 11119:1
these 66:1 104:1 124:1 321:1 769:1 10544:1
issues 67:1 102:1 158:1 322:1 572:1 10542:1
as 103:1 156:1 570:1 572:1 4394:1 10543:1
well 125:1 157:1 158:1 570:1 571:1 4392:1
as 123:1 125:1 143:1 156:1 571:1 4393:1
by 68:1 123:1 124:1 141:1 157:1 173:1
the 26:1 66:1 124:1 142:1 171:1 11120:1
press 24:1 67:1 125:1 172:1 206:1 11118:1
from 25:1 123:1 152:1 204:1 10796:1 11119:1
outside 10:1 17:1 124:1 150:1 205:1 10794:1
Beijing 2:1 11:1 15:1 62:1 151:1 10795:1
. 4:1 8:1 9:1 16:1 60:1
Q. 2:1 3:1 7:1 11:1 15:1 83:1 8240:1
Is 9:1 11:1 16:1 68:1 81:1 173:1 8238:1
the 26:1 66:1 82:1 171:1 2675:1 8239:1
team 24:1 67:1 74:1 172:1 2673:1 10916:1
going 25:1 72:1 113:1 116:1 2674:1 10914:1
to 17:1 73:1 111:1 114:1 4610:1 10915:1
Guangdong 11:1 15:1 62:1 112:1 115:1 950:1 4608:1
? 4:1 8:1 16:1 60:1 948:1 4609:1
A.Dr 2:1 3:1 7:1 11:1 15:1 17:1 9815:1
David 9:1 10:1 11:1 15:1 16:1 17:1 9813:1
Heymann 2:1 11:1 15:1 16:1 32:1 9814:1
: 9:1 16:1 30:1 65:1 68:1
The 11:1 26:1 31:1 63:1 66:1 2675:1
team 24:1 64:1 67:1 83:1 293:1 2673:1
has 25:1 81:1 291:1 572:1 1097:1 2674:1
not 82:1 292:1 570:1 572:1 857:1 1095:1
yet 140:1 296:1 570:1 571:1 855:1 1096:1
been 10:1 138:1 140:1 294:1 571:1 856:1
invited 2:1 113:1 116:1 138:1 139:1 295:1
to 9:1 111:1 114:1 139:1 611:1 989:1
go 112:1 113:1 115:1 116:1 609:1 987:1
to 17:1 111:1 114:1 610:1 988:1 4610:1
Guangdong 11:1 15:1 112:1 115:1 131:1 134:1 4608:1
and 16:1 129:1 132:1 848:1 896:1 4609:1
we 130:1 133:1 671:1 846:1 894:1 3356:1
do 572:1 669:1 847:1 851:1 895:1 3354:1
n't 570:1 611:1 670:1 849:1 3355:1 4457:1
know 125:1 571:1 609:1 850:1 3617:1 4455:1
whether 68:1 123:1 515:1 610:1 3615:1 4456:1
that 10:1 26:1 66:1 124:1 513:1 3616:1
invitation 2:1 24:1 67:1 514:1 1010:1 1355:1
will 9:1 25:1 611:1 734:1 1008:1 1353:1
be 74:1 609:1 732:1 1009:1 1354:1 21095:1
coming 62:1 72:1 610:1 733:1 21093:1
. 4:1 8:1 60:1 73:1 21094:1
Certainly 3:1 7:1 11:1 570:1 911:1 914:1 23964:1
our 26:1 571:1 909:1 912:1 21509:1 23965:1
wish 24:1 910:1 913:1 1007:1 1010:1 21507:1
would 25:1 611:1 734:1 1005:1 1008:1 21508:1
be 125:1 515:1 609:1 732:1 1006:1 1009:1
that 68:1 123:1 173:1 513:1 610:1 733:1
the 26:1 66:1 124:1 171:1 514:1 11117:1
Government 11:1 24:1 67:1 172:1 1010:1 1355:1 11115:1
will 25:1 611:1 1008:1 1353:1 11116:1 13991:1
permit 609:1 848:1 1009:1 1354:1 9836:1 13989:1
us 113:1 116:1 610:1 846:1 9834:1 13990:1
to 111:1 114:1 611:1 847:1 9835:1 12575:1
work 112:1 115:1 125:1 398:1 609:1 12573:1
with 123:1 396:1 610:1 848:1 1403:1 12574:1
them 124:1 125:1 236:1 397:1 846:1 1401:1
in 68:1 123:1 234:1 413:1 847:1 1402:1
all 66:1 104:1 124:1 235:1 411:1 3125:1
aspects 67:1 102:1 125:1 161:1 412:1 3123:1
of 68:1 103:1 123:1 159:1 650:1 3124:1
this 26:1 66:1 124:1 160:1 648:1 722:1
outbreak 24:1 62:1 67:1 649:1 720:1
. 4:1 8:1 25:1 60:1 721:1
Q. 2:1 3:1 7:1 10:1 11:1 15:1 671:1
Do 2:1 9:1 11:1 16:1 669:1 848:1 4484:1
you 9:1 611:1 670:1 846:1 4482:1 7166:1
think 609:1 847:1 848:1 863:1 4483:1 7164:1
it 83:1 610:1 758:1 846:1 861:1 7165:1
's 10:1 81:1 152:1 756:1 847:1 862:1
advisable 2:1 82:1 125:1 150:1 533:1 757:1
for 9:1 68:1 123:1 151:1 173:1 531:1
the 26:1 66:1 124:1 171:1 532:1 2675:1
team 24:1 67:1 113:1 116:1 172:1 2673:1
to 25:1 111:1 114:1 611:1 989:1 2674:1
go 112:1 113:1 115:1 116:1 609:1 987:1
to 17:1 111:1 114:1 610:1 988:1 4610:1
Guangdong 11:1 15:1 112:1 113:1 115:1 116:1 4608:1
to 16:1 111:1 114:1 611:1 3578:1 4609:1
help 112:1 115:1 609:1 611:1 3576:1 5066:1
investigate 609:1 610:1 725:1 728:1 3577:1 5064:1
what 83:1 610:1 723:1 726:1 758:1 5065:1
's 74:1 81:1 724:1 727:1 756:1 10916:1
going 72:1 82:1 125:1 757:1 770:1 10914:1
on 62:1 73:1 123:1 768:1 950:1 10915:1
? 4:1 8:1 60:1 124:1 769:1 948:1
Did 2:1 3:1 7:1 11:1 108:1 728:1 4694:1
WHO 9:1 11:1 26:1 109:1 726:1 4692:1 5933:1
request 24:1 572:1 727:1 4693:1 5931:1 14798:1
specifically 25:1 125:1 515:1 570:1 5932:1 14796:1
that 123:1 513:1 571:1 848:1 3566:1 14797:1
they 124:1 514:1 846:1 1010:1 3564:1 3569:1
should 611:1 847:1 989:1 1008:1 3565:1 3567:1
go 113:1 116:1 609:1 987:1 1009:1 3568:1
to 17:1 111:1 114:1 610:1 988:1 4610:1
Guangdong 11:1 15:1 62:1 112:1 115:1 950:1 4608:1
? 4:1 8:1 16:1 60:1 948:1 4609:1
A. 3:1 7:1 11:1 17:1 24:1 1430:1 2151:1
Dr 11:1 15:1 17:1 25:1 1428:1 2152:1 9815:1
David 10:1 11:1 15:1 16:1 17:1 1429:1 9813:1
Heymann 2:1 11:1 15:1 16:1 32:1 9814:1
: 9:1 16:1 30:1 728:1 4694:1
WHO 11:1 31:1 83:1 293:1 726:1 4692:1
has 81:1 140:1 291:1 727:1 4693:1 15539:1
requested 68:1 82:1 138:1 173:1 292:1 15537:1
the 26:1 66:1 139:1 171:1 11117:1 15538:1
Government 11:1 24:1 67:1 113:1 116:1 172:1 11115:1
to 10:1 25:1 111:1 114:1 611:1 11116:1
let 2:1 68:1 112:1 115:1 173:1 609:1
the 9:1 26:1 66:1 171:1 610:1 2675:1
team 24:1 26:1 67:1 172:1 2673:1 12575:1
work 24:1 25:1 125:1 398:1 2674:1 12573:1
with 25:1 123:1 396:1 848:1 1403:1 12574:1
them 124:1 125:1 158:1 397:1 846:1 1401:1
as 123:1 156:1 527:1 847:1 1402:1 10610:1
best 124:1 157:1 525:1 848:1 863:1 10608:1
it 526:1 572:1 846:1 861:1 4088:1 10609:1
possibly 570:1 847:1 862:1 1010:1 1082:1 4086:1
can 44:1 571:1 1008:1 1080:1 4087:1
, 42:1 131:1 134:1 1009:1 1081:1
and 43:1 129:1 132:1 848:1 896:1
we 130:1 133:1 846:1 894:1 1007:1 1010:1
would 611:1 847:1 895:1 1005:1 1008:1 2978:1
hope 125:1 515:1 609:1 1006:1 1009:1 2976:1
that 68:1 123:1 513:1 515:1 610:1 2977:1
that 66:1 124:1 513:1 514:1 1007:1 1010:1
would 67:1 514:1 611:1 1005:1 1008:1 1073:1
include 74:1 609:1 1006:1 1009:1 1071:1 4637:1
working 72:1 125:1 236:1 610:1 1072:1 4635:1
in 17:1 73:1 123:1 234:1 4610:1 4636:1
Guangdong 11:1 15:1 124:1 158:1 235:1 572:1 4608:1
as 16:1 156:1 570:1 572:1 4394:1 4609:1
well 125:1 157:1 158:1 570:1 571:1 4392:1
as 74:1 123:1 156:1 571:1 4393:1 4637:1
working 72:1 124:1 125:1 157:1 236:1 4635:1
in 10:1 17:1 73:1 123:1 234:1 4636:1
Beijing 2:1 11:1 15:1 62:1 124:1 235:1
. 4:1 8:1 9:1 16:1 60:1
Q. 2:1 3:1 7:1 11:1 15:1 848:1 2972:1
I 9:1 11:1 16:1 668:1 671:1 846:1 2970:1
have 50:1 215:1 666:1 669:1 847:1 2971:1
2 48:1 104:1 213:1 667:1 670:1 6644:1
questions 49:1 62:1 102:1 214:1 6642:1
. 4:1 8:1 60:1 103:1 6643:1
My 3:1 7:1 11:1 152:1 512:1 912:1 6933:1
first 83:1 150:1 479:1 510:1 913:1 6934:1
is 81:1 125:1 151:1 477:1 511:1 515:1
that 82:1 123:1 478:1 513:1 1361:1 1364:1
there 83:1 124:1 479:1 514:1 1359:1 1362:1
is 68:1 81:1 287:1 477:1 1360:1 1363:1
a 26:1 66:1 82:1 285:1 478:1 9839:1
lot 24:1 67:1 125:1 161:1 286:1 9837:1
of 10:1 25:1 74:1 123:1 159:1 9838:1
hypothesising 2:1 72:1 124:1 125:1 160:1 473:1
about 9:1 68:1 73:1 123:1 173:1 471:1
the 66:1 124:1 152:1 171:1 472:1 512:1
first 26:1 67:1 150:1 172:1 510:1 866:1
case 24:1 125:1 151:1 161:1 511:1 864:1
of 25:1 68:1 123:1 159:1 173:1 865:1
the 26:1 66:1 124:1 160:1 171:1 722:1
outbreak 24:1 44:1 67:1 172:1 720:1
, 25:1 42:1 68:1 287:1 721:1
a 26:1 43:1 66:1 285:1 9839:1
lot 24:1 67:1 125:1 161:1 286:1 9837:1
of 25:1 104:1 123:1 159:1 8138:1 9838:1
media 102:1 107:1 110:1 124:1 160:1 8136:1
reported 103:1 105:1 108:1 125:1 515:1 8137:1
that 106:1 109:1 123:1 513:1 848:1 863:1
it 110:1 124:1 275:1 514:1 846:1 861:1
was 68:1 108:1 173:1 273:1 847:1 862:1
the 66:1 109:1 152:1 171:1 274:1 4568:1
Chinese 10:1 11:1 26:1 67:1 150:1 172:1 4566:1
businessman 2:1 24:1 151:1 728:1 998:1 4567:1
who 9:1 25:1 110:1 726:1 996:1 7058:1
came 108:1 572:1 727:1 997:1 5282:1 7056:1
back 109:1 125:1 206:1 570:1 5280:1 7057:1
from 17:1 123:1 204:1 571:1 4607:1 5281:1
China 11:1 15:1 124:1 205:1 728:1 998:1 4605:1
who 16:1 110:1 726:1 996:1 4606:1 5216:1
went 108:1 113:1 116:1 727:1 997:1 5214:1
to 17:1 109:1 111:1 114:1 5215:1 15740:1
Hanoi 11:1 15:1 112:1 115:1 728:1 998:1 15738:1
who 16:1 110:1 275:1 726:1 996:1 15739:1
was 68:1 108:1 173:1 273:1 727:1 997:1
the 26:1 66:1 109:1 171:1 274:1 2609:1
one 24:1 67:1 172:1 728:1 998:1 2607:1
who 25:1 110:1 275:1 726:1 996:1 2608:1
was 108:1 152:1 273:1 727:1 997:1 4316:1
dead 109:1 125:1 150:1 236:1 274:1 4314:1
in 17:1 123:1 151:1 234:1 4315:1 5687:1
Hong 11:1 15:1 17:1 124:1 235:1 5685:1 5690:1
Kong 11:1 15:1 16:1 62:1 5686:1 5688:1
. 4:1 8:1 16:1 60:1 5689:1
Do 2:1 3:1 7:1 11:1 609:1 848:1 4484:1
you 9:1 610:1 668:1 671:1 846:1 4482:1
have 68:1 666:1 669:1 847:1 2027:1 4483:1
any 26:1 66:1 470:1 667:1 670:1 2025:1
information 24:1 67:1 125:1 468:1 473:1 2026:1
about 25:1 68:1 123:1 173:1 469:1 471:1
the 66:1 124:1 152:1 171:1 472:1 512:1
first 26:1 67:1 150:1 172:1 510:1 866:1
case 24:1 62:1 151:1 511:1 864:1 950:1
? 4:1 8:1 25:1 60:1 865:1 948:1
Secondly 2:1 3:1 7:1 11:1 44:1 570:1
, 9:1 42:1 571:1 1010:1 1082:1
can 43:1 848:1 1008:1 1080:1 4484:1
you 611:1 846:1 1009:1 1081:1 4482:1 17543:1
clarify 68:1 173:1 609:1 847:1 4483:1 17541:1
the 26:1 66:1 171:1 610:1 13559:1 17542:1
